id;commune_name;commune_name_fr;daira_name;daira_name_fr;wilaya_code;wilaya_name;wilaya_name_fr;code_commune;Lat;Long;surface_km2
904;بوسعادة;Bou Saada;بوسعادة;Bousaada;28;المسيلة;M'Sila;2820;35.219167;4.17402;249.8
905;الهامل;El Hamel;بوسعادة;Bousaada;28;المسيلة;M'Sila;2827;35.1283;4.083333;171.28
906;ولتام;Oulteme;بوسعادة;Bousaada;28;المسيلة;M'Sila;2846;35.0350816;5.3360215;178.77
907;عين الملح;Ain El Melh;عين الملح;Ain El Melh;28;المسيلة;M'Sila;2841;34.8470491;4.1634964;272.84
908;عين فارس;Ain Fares;عين الملح;Ain El Melh;28;المسيلة;M'Sila;2837;35.03583333;4.428333333;387.71
909;عين الريش;Ain Rich;عين الملح;Ain El Melh;28;المسيلة;M'Sila;2844;34.680794;4.096956;1219.79
910;بئر فضة;Bir Foda;عين الملح;Ain El Melh;28;المسيلة;M'Sila;2836;34.82;3.899444;453.73
911;سيدي امحمد;Sidi M'hamed;عين الملح;Ain El Melh;28;المسيلة;M'Sila;2838;34.833333;3.9652509;300.49
912;امجدل;Medjedel;امجدل;Medjedel;28;المسيلة;M'Sila;2842;34.9611111;3.6793899;595.09
913;مناعة;Menaa;امجدل;Medjedel;28;المسيلة;M'Sila;2839;35.25;3.805278;245.38
914;المسيلة;M'sila;المسيلة;M'sila;28;المسيلة;M'Sila;2801;35.71;4.5472;233.06
915;حمام الضلعة;Hammam Dalaa;حمام الضلعة;Hammam Dalaa;28;المسيلة;M'Sila;2803;35.85;4.37445;383.27
916;ونوغة;Ouanougha;حمام الضلعة;Hammam Dalaa;28;المسيلة;M'Sila;2819;35.980833;3.883;164.05
917;أولاد منصور;Ouled Mansour;حمام الضلعة;Hammam Dalaa;28;المسيلة;M'Sila;2828;35.729444;4.3770704;258.49
918;تارمونت;Tarmount;حمام الضلعة;Hammam Dalaa;28;المسيلة;M'Sila;2805;35.688056;4.174722;190.91
919;المعاضيد;Maadid;أولاد دراج;Ouled Derradj;28;المسيلة;M'Sila;2802;35.8667;4.795556;259.5
920;المطارفة;M'tarfa;أولاد دراج;Ouled Derradj;28;المسيلة;M'Sila;2806;35.704444;4.6175;223.59
921;معاريف;Maarif;شلال;Chellal;28;المسيلة;M'Sila;2829;35.415278;4.354167;246.66
922;أولاد دراج;Ouled Derradj;أولاد دراج;Ouled Derradj;28;المسيلة;M'Sila;2804;35.6927204;4.7833333;150.75
923;السوامع;Souamaa;أولاد دراج;Ouled Derradj;28;المسيلة;M'Sila;2840;35.6546;4.668889;376.24
924;عين الخضراء;Ain Khadra;مقرة;Magra;28;المسيلة;M'Sila;2813;35.5393686;4.9718744;148.37
925;أولاد عدي لقبالة;Ouled Addi Guebala;أولاد دراج;Ouled Derradj;28;المسيلة;M'Sila;2814;35.670556;4.8728093;322.17
926;وادي الأبطال;Oued El Abtal;وادي الأبطال;Oued El Abtal;29;معسكر;Mascara;2910;35.455952;0.688;201.29
927;سيدي عبد المومن;Sidi Abdelmoumene;المحمدية;Mohammadia;29;معسكر;Mascara;2932;35.652778;0.013889;123.15
928;سجرارة;Sedjerara;المحمدية;Mohammadia;29;معسكر;Mascara;2935;35.5397;0.213889;113.12
929;المحمدية;Mohammadia;المحمدية;Mohammadia;29;معسكر;Mascara;2931;35.58839;0.0667;156.09
930;تيغنيف;Tighennif;تيغنيف;Tighennif;29;معسكر;Mascara;2906;35.4143144;0.3292328;102.33
931;مقطع الدوز;Mocta-Douz;المحمدية;Mohammadia;29;معسكر;Mascara;2936;35.6068031;-0.0489902;185.68
932;فراقيق;Ferraguig;المحمدية;Mohammadia;29;معسكر;Mascara;2933;35.583333;0.0536592;98.63
933;الغمري;El Ghomri;المحمدية;Mohammadia;29;معسكر;Mascara;2934;35.6883106;0.2069806;119.99
934;زهانة;Zahana;زهانة;Zahana;29;معسكر;Mascara;2930;35.48333333;-0.15;161.75
935;القعدة;El Gaada;زهانة;Zahana;29;معسكر;Mascara;2929;35.53333333;-0.183333333;121.34
936;رأس عين عميروش;Ras El Ain Amirouche;عقاز;Oggaz;29;معسكر;Mascara;2944;35.5925;-0.2125;112.86
937;عقاز;Oggaz;عقاز;Oggaz;29;معسكر;Mascara;2927;35.566667;-0.25967;141.57
938;العلايمية;Alaimia;عقاز;Oggaz;29;معسكر;Mascara;2928;35.51011;-0.3225;57.32
939;سيق;Sig;سيق;Sig;29;معسكر;Mascara;2926;35.5283;-0.192778;114.3
940;الشرفاء;Chorfa;سيق;Sig;29;معسكر;Mascara;2943;35.431944;-0.245278;210.07
941;بوهني;Bou Henni;سيق;Sig;29;معسكر;Mascara;2937;35.56055556;-0.084444444;127.23
942;المأمونية;El Mamounia;عين فارس;Ain Fares;29;معسكر;Mascara;2939;35.433333;0.2449;91.04
943;القطنة;El Gueitena;بوحنيفية;Bouhanifia;29;معسكر;Mascara;2938;35.2522718;0.0528;97.03
944;عين فارس;Ain Fares;عين فارس;Ain Fares;29;معسكر;Mascara;2924;35.4799;0.2449;82.1
945;غروس;Gharrous;عوف;Aouf;29;معسكر;Mascara;2941;35.19583333;0.400833333;122.46
946;بنيان;Benian;عوف;Aouf;29;معسكر;Mascara;2919;35.21222;0.1397222;136.49
947;عوف;Aouf;عوف;Aouf;29;معسكر;Mascara;2923;35.1;0.15;163.41
948;قرجوم;Guerdjoum;وادي التاغية;Oued Taria;29;معسكر;Mascara;2942;35.15;0.0536592;38.24
949;عين أفرص;Ain Frass;عين فكان;Ain Fekan;29;معسكر;Mascara;2925;35.195278;-0.1575;134.25
950;عين فكان;Ain Fekan;عين فكان;Ain Fekan;29;معسكر;Mascara;2918;35.2153;-0.0016;189.2
951;خلوية;Khalouia;البرج;El Bordj;29;معسكر;Mascara;2920;35.4613997;0.1505556;16.14
952;المنور;El Menaouer;البرج;El Bordj;29;معسكر;Mascara;2921;35.394444;0.3713916;86.51
953;البرج;El Bordj;البرج;El Bordj;29;معسكر;Mascara;2917;35.515833;0.3017;90.54
954;سيدي بوسعيد;Sidi Boussaid;غريس;Ghriss;29;معسكر;Mascara;2916;35.250556;0.296389;78.65
955;المطمور;Matemore;غريس;Ghriss;29;معسكر;Mascara;2914;35.36140556;0.0536592;50.82
956;سيدي قادة;Sidi Kada;تيغنيف;Tighennif;29;معسكر;Mascara;2908;35.333333;0.343889;101.27
957;ماقضة;Makhda;غريس;Ghriss;29;معسكر;Mascara;2915;35.15;0.15;124.26
958;معسكر;Mascara;معسكر;Mascara;29;معسكر;Mascara;2901;35.4;0.133333;75.44
959;بوحنيفية;Bouhanifia;بوحنيفية;Bouhanifia;29;معسكر;Mascara;2902;35.316111;-0.048333333;198.79
960;غريس;Ghriss;غريس;Ghriss;29;معسكر;Mascara;2912;35.216944;0.1614;110.55
961;حسين;Hacine;بوحنيفية;Bouhanifia;29;معسكر;Mascara;2904;35.33333333;0.09833;137.71
962;القرط;El Keurt;تيزي;Tizi;29;معسكر;Mascara;2940;35.381111;0.091667;47.54
963;فروحة;Froha;تيزي;Tizi;29;معسكر;Mascara;2913;35.3026637;0.1282536;56.42
964;تيزي;Tizi;تيزي;Tizi;29;معسكر;Mascara;2903;35.31603;0.1542151;132.34
965;السهايلية;Sehailia;تيغنيف;Tighennif;29;معسكر;Mascara;2947;35.316667;0.15;55.21
966;ماوسة;Maoussa;غريس;Ghriss;29;معسكر;Mascara;2905;35.3129898;0.2025;73.04
967;سيدي عبد الجبار;Sidi Abdeldjebar;وادي الأبطال;Oued El Abtal;29;معسكر;Mascara;2946;35.258611;0.5233311;77.12
968;الحشم;El Hachem;الحشم;Hachem;29;معسكر;Mascara;2907;35.366667;0.15;253.71
969;نسمط;Nesmot;الحشم;Hachem;29;معسكر;Mascara;2945;35.21222;0.245833333;99.0
970;زلامطة;Zelamta;الحشم;Hachem;29;معسكر;Mascara;2909;35.29108;0.47622;239.77
971;عين فراح;Ain Ferah;وادي الأبطال;Oued El Abtal;29;معسكر;Mascara;2911;35.381111;0.7853763;214.96
972;وادي التاغية;Oued Taria;وادي التاغية;Oued Taria;29;معسكر;Mascara;2922;35.1130905;0.0910316;153.87
973;ورقلة;Ouargla;ورقلة;Ouargla;30;ورقلة;Ouargla;3001;31.95;5.3167;2866.45
974;حاسي مسعود;Hassi Messaoud;حاسي مسعود;Hassi Messaoud;30;ورقلة;Ouargla;3004;31.7019;6.073;69599.31
975;عين البيضاء;Ain Beida;سيدي خويلد;Sidi Khouiled;30;ورقلة;Ouargla;3002;31.9377;5.39954;1977.13
976;حاسي بن عبد الله;Hassi Ben Abdellah;سيدي خويلد;Sidi Khouiled;30;ورقلة;Ouargla;3012;32.025833;5.468611;3067.44
977;سيدي خويلد;Sidi Khouiled;سيدي خويلد;Sidi Khouiled;30;ورقلة;Ouargla;3011;31.979722;5.418333;146.69
978;البرمة;El Borma;البرمة;El Borma;30;ورقلة;Ouargla;3021;31.656389;9.179167;47392.62
979;الرويسات;Rouissat;ورقلة;Ouargla;30;ورقلة;Ouargla;3005;31.916667;5.35;7479.55
980;انقوسة;N'goussa;انقوسة;N'goussa;30;ورقلة;Ouargla;3003;32.141111;5.3096;2961.59
981;سيدي الشحمي;Sidi Chami;السانية;Es Senia;31;وهران;Oran;3113;35.62687;-0.5217;68.67
982;حاسي مفسوخ;Hassi Mefsoukh;قديل;Gdyel;31;وهران;Oran;3121;35.7861;-0.374167;25.85
983;بئر الجير;Bir El Djir;بئر الجير;Bir El Djir;31;وهران;Oran;3103;35.7368;-0.545;38.06
984;حاسي بن عقبة;Hassi Ben Okba;بئر الجير;Bir El Djir;31;وهران;Oran;3119;35.72964;-0.465833;36.39
985;قديل;Gdyel;قديل;Gdyel;31;وهران;Oran;3102;35.8052667;-0.423746;95.92
986;حاسي بونيف;Hassi Bounif;بئر الجير;Bir El Djir;31;وهران;Oran;3104;35.6792778;-0.5;31.88
987;الكرمة;El Kerma;السانية;Es Senia;31;وهران;Oran;3117;35.6186807;-0.578611111;64.21
988;السانية;Es Senia;السانية;Es Senia;31;وهران;Oran;3105;35.6478;-0.6241804;50.2
989;بن فريحة;Ben Freha;قديل;Gdyel;31;وهران;Oran;3120;35.6937209;-0.4186546;70.68
990;أرزيو;Arzew;أرزيو;Arzew;31;وهران;Oran;3106;35.85048;-0.3167;69.6
991;سيدي بن يبقى;Sidi Ben Yebka;أرزيو;Arzew;31;وهران;Oran;3122;35.82972;-0.394722;46.23
992;عين البية;Ain Biya;بطيوة;Bethioua;31;وهران;Oran;3126;35.816667;-0.2816754;46.54
993;بطيوة;Bethioua;بطيوة;Bethioua;31;وهران;Oran;3107;35.805837;-0.2596;92.75
994;مرسى الحجاج;Marsat El Hadjadj;بطيوة;Bethioua;31;وهران;Oran;3108;35.783333;-0.166667;54.07
995;عين الترك;Ain Turk;عين الترك;Ain Turk;31;وهران;Oran;3109;35.74494;-0.7697;26.67
996;وهران;Oran;وهران;Oran;31;وهران;Oran;3101;35.70833333;-0.6331;59.77
997;العنصر;El Ancor;عين الترك;Ain Turk;31;وهران;Oran;3110;35.7408;-0.866667;62.08
998;المرسى الكبير;Mers El Kebir;عين الترك;Ain Turk;31;وهران;Oran;3115;35.728611;-0.706944;12.63
999;بوفاتيس;Boufatis;وادي تليلات;Oued Tlelat;31;وهران;Oran;3114;35.6791;-0.481667;98.67
1000;البراية;El Braya;وادي تليلات;Oued Tlelat;31;وهران;Oran;3118;35.612222;-0.516667;56.34
1001;وادي تليلات;Oued Tlelat;وادي تليلات;Oued Tlelat;31;وهران;Oran;3111;35.5519239;-0.4522604;84.87
1002;عين الكرمة;Ain Kerma;بوتليليس;Boutlelis;31;وهران;Oran;3125;35.648979;-0.975702;103.64
1003;بوتليليس;Boutlelis;بوتليليس;Boutlelis;31;وهران;Oran;3124;35.573;-0.8342;139.37
1004;مسرغين;Messerghin;بوتليليس;Boutlelis;31;وهران;Oran;3123;35.6455611;-0.7722974;433.88
1005;بوسفر;Bousfer;عين الترك;Ain Turk;31;وهران;Oran;3116;35.710833;-0.810556;44.03
1006;طفراوي;Tafraoui;وادي تليلات;Oued Tlelat;31;وهران;Oran;3112;35.483333;-0.516667;187.06
1007;سيدي سليمان;Sidi Slimane;بوعلام;Boualem;32;البيض;El Bayadh;3221;33.833333;0.554708333;154.04
1008;سيدي عامر;Sidi Ameur;بوعلام;Boualem;32;البيض;El Bayadh;3218;33.768333;1.413611111;1181.05
1009;بوعلام;Boualem;بوعلام;Boualem;32;البيض;El Bayadh;3206;33.72903;1.5329678;526.14
1010;بوقطب;Bougtoub;بوقطب;Bougtoub;32;البيض;El Bayadh;3210;34.1436111;0.033333;2016.77
1011;الخيثر;El Kheiter;بوقطب;Bougtoub;32;البيض;El Bayadh;3211;34.14333333;0.073333333;1022.26
1012;توسمولين;Tousmouline;بوقطب;Bougtoub;32;البيض;El Bayadh;3220;33.651667;0.266667;880.41
1013;سيدي طيفور;Sidi Tiffour;بوعلام;Boualem;32;البيض;El Bayadh;3222;33.717201;1.682711;1225.33
1014;ستيتن;Stitten;بوعلام;Boualem;32;البيض;El Bayadh;3203;33.75805556;1.223333333;885.83
1015;البيض;El Bayadh;البيض;El Bayadh;32;البيض;El Bayadh;3201;33.7216667;1.020278;464.07
1016;رقاصة;Rogassa;رقاصة;Rogassa;32;البيض;El Bayadh;3202;34.0188896;0.9271367;2416.33
1017;المحرة;El Mehara;شلالة;Chellala;32;البيض;El Bayadh;3219;33.311667;0.364444;3066.76
1018;الكاف الأحمر;Kef El Ahmar;رقاصة;Rogassa;32;البيض;El Bayadh;3212;34.15;0.5975443;1622.31
1019;الشقيق;Cheguig;رقاصة;Rogassa;32;البيض;El Bayadh;3217;34.168889;1.228056;818.32
1020;شلالة;Chellala;شلالة;Chellala;32;البيض;El Bayadh;3214;35.216667;0.0556;218.82
1021;برج عمر إدريس;Bordj Omar Driss;عين أمناس;Ain Amenas;33;إليزي;Illizi;3304;28.146389;6.7259091;83048.06
1022;دبداب;Debdeb;عين أمناس;Ain Amenas;33;إليزي;Illizi;3303;29.96710797;9.422727425;32390.08
1023;عين أمناس;Ain Amenas;عين أمناس;Ain Amenas;33;إليزي;Illizi;3306;28.040833;9.635;15019.73
1024;إيليزي;Illizi;إيليزي;Illizi;33;إليزي;Illizi;3301;26.483333;8.483333333;76562.95
1025;الحمادية;Elhammadia;الحمادية;El Hamadia;34;برج بوعريريج;Bordj Bou Arreridj;3411;35.976944;4.7475;125.97
1026;أولاد سيدي ابراهيم;Ouled Sidi-Brahim;المنصورة;Mansourah;34;برج بوعريريج;Bordj Bou Arreridj;3423;36.228056;4.335556;75.82
1027;عين تاغروت;Ain Taghrout;عين تاغروت;Ain Taghrout;34;برج بوعريريج;Bordj Bou Arreridj;3408;36.128889;5.076667;123.69
1028;تيكستار;Tixter;عين تاغروت;Ain Taghrout;34;برج بوعريريج;Bordj Bou Arreridj;3426;36.0475;4.654722222;109.0
1029;بليمور;Belimour;برج الغدير;Bordj Ghedir;34;برج بوعريريج;Bordj Bou Arreridj;3412;36.027222;4.833333333;64.52
1030;العناصر;El Annasseur;برج الغدير;Bordj Ghedir;34;برج بوعريريج;Bordj Bou Arreridj;3428;36.0642129;4.833333333;66.39
1031;غيلاسة;Ghailasa;برج الغدير;Bordj Ghedir;34;برج بوعريريج;Bordj Bou Arreridj;3432;35.981389;4.9167001;47.98
1032;تقلعيت;Taglait;برج الغدير;Bordj Ghedir;34;برج بوعريريج;Bordj Bou Arreridj;3421;35.771667;4.999722222;65.07
1033;برج الغدير;Bordj Ghedir;برج الغدير;Bordj Ghedir;34;برج بوعريريج;Bordj Bou Arreridj;3409;35.8991893;4.899182;104.14
1034;العش;El Euch;الحمادية;El Hamadia;34;برج بوعريريج;Bordj Bou Arreridj;3427;35.914444;4.9225704;377.5
1035;سيدي أمبارك;Sidi-Embarek;بئر قاصد علي;Bir Kasdali;34;برج بوعريريج;Bordj Bou Arreridj;3410;36.1039;4.91188;135.7
1036;خليل;Khelil;بئر قاصد علي;Bir Kasdali;34;برج بوعريريج;Bordj Bou Arreridj;3420;36.175556;5.029167;222.91
1037;بئر قاصد علي;Bir Kasdali;بئر قاصد علي;Bir Kasdali;34;برج بوعريريج;Bordj Bou Arreridj;3431;36.15;5.033333;64.14
1038;تفرق;Tefreg;جعافرة;Djaafra;34;برج بوعريريج;Bordj Bou Arreridj;3424;36.425556;4.713889;42.11
1039;الماين;El Main;جعافرة;Djaafra;34;برج بوعريريج;Bordj Bou Arreridj;3416;36.425556;4.716667;71.35
1040;جعافرة;Djaafra;جعافرة;Djaafra;34;برج بوعريريج;Bordj Bou Arreridj;3415;36.2922699;4.6628371;94.58
1041;القلة;Colla;جعافرة;Djaafra;34;برج بوعريريج;Bordj Bou Arreridj;3425;36.1016103;4.6589;50.95
1042;ثنية النصر;Teniet En Nasr;مجانة;Medjana;34;برج بوعريريج;Bordj Bou Arreridj;3414;36.08333333;4.601111;125.44
1043;المهير;El M'hir;المنصورة;Mansourah;34;برج بوعريريج;Bordj Bou Arreridj;3405;36.119384;4.38407336;187.03
1044;القصور;Ksour;الحمادية;El Hamadia;34;برج بوعريريج;Bordj Bou Arreridj;3422;35.98333333;4.597778;108.1
1045;المنصورة;Mansoura;المنصورة;Mansourah;34;برج بوعريريج;Bordj Bou Arreridj;3404;36.08725;4.46;303.16
1046;حرازة;Haraza;المنصورة;Mansourah;34;برج بوعريريج;Bordj Bou Arreridj;3434;36.156389;4.223333;155.63
1047;الرابطة;Rabta;الحمادية;El Hamadia;34;برج بوعريريج;Bordj Bou Arreridj;3433;35.9227778;4.78119;71.0
1048;الياشير;El Achir;مجانة;Medjana;34;برج بوعريريج;Bordj Bou Arreridj;3407;36.06386;4.6167;102.5
1049;حسناوة;Hasnaoua;مجانة;Medjana;34;برج بوعريريج;Bordj Bou Arreridj;3419;36.14083333;4.7957;124.4
1050;مجانة;Medjana;مجانة;Medjana;34;برج بوعريريج;Bordj Bou Arreridj;3413;36.1319;4.669;198.91
1051;عين تسرة;Ain Tesra;رأس الوادي;Ras El Oued;34;برج بوعريريج;Bordj Bou Arreridj;3430;36.0125;5.002222222;117.72
1052;أولاد أبراهم;Ouled Brahem;رأس الوادي;Ras El Oued;34;برج بوعريريج;Bordj Bou Arreridj;3417;35.8733817;5.074722222;70.71
1053;رأس الوادي;Ras El Oued;رأس الوادي;Ras El Oued;34;برج بوعريريج;Bordj Bou Arreridj;3402;35.94972222;5.033333333;140.51
1054;برج زمورة;Bordj Zemmoura;برج زمورة;Bordj Zemmoura;34;برج بوعريريج;Bordj Bou Arreridj;3403;36.2677309;4.855833333;87.01
1055;أولاد دحمان;Ouled Dahmane;برج زمورة;Bordj Zemmoura;34;برج بوعريريج;Bordj Bou Arreridj;3418;36.3667;4.77;49.48
1056;تسامرت;Tassamert;برج زمورة;Bordj Zemmoura;34;برج بوعريريج;Bordj Bou Arreridj;3429;36.27131;4.82184;59.98
1057;برج بوعريرج;B. B. Arreridj;برج بوعريريج;Bordj Bou Arreridj;34;برج بوعريريج;Bordj Bou Arreridj;3401;36.0704188;4.766667;82.05
1058;بن داود;Ben Daoud;المنصورة;Mansourah;34;برج بوعريريج;Bordj Bou Arreridj;3406;36.19702;4.4025;121.53
1059;الخروبة;El Kharrouba;بودواو;Boudouaou;35;بومرداس;Boumerdès;3532;36.6576809;3.406389;70.84
1060;دلس;Dellys;دلس;Dellys;35;بومرداس;Boumerdès;3523;36.913272;3.914094;48.39
1061;بن شود;Ben Choud;دلس;Dellys;35;بومرداس;Boumerdès;3522;36.8623517;3.8805771;19.39
1062;أعفير;Afir;دلس;Dellys;35;بومرداس;Boumerdès;3503;36.7675;3.702778;57.27
1063;الثنية;Thenia;الثنية;Thenia;35;بومرداس;Boumerdès;3514;36.7254;3.553889;42.5
1064;بني عمران;Beni Amrane;الثنية;Thenia;35;بومرداس;Boumerdès;3525;36.66774;3.591944444;50.9
1065;خميس الخشنة;Khemis El Khechna;خميس الخشنة;Khemis El Khechna;35;بومرداس;Boumerdès;3531;36.65;3.3308;82.92
1066;عمال;Ammal;الثنية;Thenia;35;بومرداس;Boumerdès;3524;36.6333333;3.5861111;57.98
1067;تيمزريت;Timezrit;يسر;Isser;35;بومرداس;Boumerdès;3515;36.673333;3.806389;23.37
1068;زموري;Zemmouri;برج منايل;Bordj Menaiel;35;بومرداس;Boumerdès;3510;36.783333;3.6036;53.63
1069;الاربعطاش;Larbatache;خميس الخشنة;Khemis El Khechna;35;بومرداس;Boumerdès;3518;36.6368081;3.3718774;51.87
1070;يسر;Isser;يسر;Isser;35;بومرداس;Boumerdès;3509;36.706667;3.671389;66.75
1071;شعبة العامر;Chabet El Ameur;يسر;Isser;35;بومرداس;Boumerdès;3513;36.63709;3.6833333;76.51
1072;أولاد عيسى;Ouled Aissa;الناصرية;Naciria;35;بومرداس;Boumerdès;3521;36.806667;3.81431;24.21
1073;الناصرية;Naciria;الناصرية;Naciria;35;بومرداس;Boumerdès;3507;36.7475;3.833333;56.23
1074;بوزقزة قدارة;Bouzegza Keddara;بودواو;Boudouaou;35;بومرداس;Boumerdès;3519;36.625278;3.479444;45.79
1075;سوق الحد;Souk El Had;الثنية;Thenia;35;بومرداس;Boumerdès;3526;36.7214044;3.583333333;16.79
1076;سيدي داود;Sidi Daoud;بغلية;Baghlia;35;بومرداس;Boumerdès;3506;36.85;3.85;61.14
1077;بغلية;Baghlia;بغلية;Baghlia;35;بومرداس;Boumerdès;3505;36.81694;3.8757119;60.17
1078;لقاطة;Leghata;برج منايل;Bordj Menaiel;35;بومرداس;Boumerdès;3529;36.7461111;3.683056;49.83
1079;جنات;Djinet;برج منايل;Bordj Menaiel;35;بومرداس;Boumerdès;3508;36.8779905;3.7205;69.9
1080;تيجلابين;Tidjelabine;بومرداس;Boumerdes;35;بومرداس;Boumerdès;3512;36.7305;3.49482;42.19
1081;سي مصطفى;Si Mustapha;يسر;Isser;35;بومرداس;Boumerdès;3511;36.7247;3.615306;27.15
1082;أولاد هداج;Ouled Hedadj;بودواو;Boudouaou;35;بومرداس;Boumerdès;3528;36.7130535;3.35;11.96
1083;أولاد موسى;Ouled Moussa;خميس الخشنة;Khemis El Khechna;35;بومرداس;Boumerdès;3517;36.6857409;3.3892894;26.22
1084;بومرداس;Boumerdes;بومرداس;Boumerdes;35;بومرداس;Boumerdès;3501;36.766;3.477;17.44
1085;قورصو;Corso;بومرداس;Boumerdes;35;بومرداس;Boumerdès;3516;36.75096;3.4682054;20.97
1086;برج منايل;Bordj Menaiel;برج منايل;Bordj Menaiel;35;بومرداس;Boumerdès;3504;36.741667;3.7175665;95.85
1087;بودواو;Boudouaou;بودواو;Boudouaou;35;بومرداس;Boumerdès;3502;36.72735;3.40995;42.64
1088;بودواو البحري;Boudouaou El Bahri;بودواو;Boudouaou;35;بومرداس;Boumerdès;3527;36.7732001;3.3872711;12.22
1089;تاورقة;Taourga;بغلية;Baghlia;35;بومرداس;Boumerdès;3520;36.7939;3.95034;26.11
1090;حمادي;Hammedi;خميس الخشنة;Khemis El Khechna;35;بومرداس;Boumerdès;3530;36.676944;3.2633918;26.65
1091;عين العسل;Ain El Assel;الطارف;El Tarf;36;الطارف;El Tarf;3606;36.7947505;8.4293891;98.2
1092;بوقوس;Bougous;الطارف;El Tarf;36;الطارف;El Tarf;3604;36.758056;8.369444;212.71
1093;الطارف;El Tarf;الطارف;El Tarf;36;الطارف;El Tarf;3601;36.7667186;8.317;112.97
1094;الزيتونة;Zitouna;الطارف;El Tarf;36;الطارف;El Tarf;3620;36.668056;8.2346;161.54
1095;البسباس;Besbes;البسباس;Besbes;36;الطارف;El Tarf;3616;36.702222;7.847222;123.61
1096;عين الكرمة;Ain Kerma;بوحجار;Bouhadjar;36;الطارف;El Tarf;3621;36.5644539;8.201111;114.31
1097;بوحجار;Bouhadjar;بوحجار;Bouhadjar;36;الطارف;El Tarf;3602;36.5034174;8.110556;92.68
1098;حمام بني صالح;Hammam Beni Salah;بوحجار;Bouhadjar;36;الطارف;El Tarf;3623;36.51972222;7.9810845;210.08
1099;وادي الزيتون;Oued Zitoun;بوحجار;Bouhadjar;36;الطارف;El Tarf;3622;36.466111;8.0575;50.84
1100;بن مهيدي;Ben M Hidi;بن مهيدي;Ben M'hidi;36;الطارف;El Tarf;3603;36.77501471;7.905594528;152.19
1101;بريحان;Berrihane;بن مهيدي;Ben M'hidi;36;الطارف;El Tarf;3610;36.83722222;8.068343;199.45
1102;شبيطة مختار;Chebaita Mokhtar;الذرعان;Drean;36;الطارف;El Tarf;3615;36.755843;7.741667;41.87
1103;الشط;Echatt;بن مهيدي;Ben M'hidi;36;الطارف;El Tarf;3618;36.830278;7.872;59.51
1104;العيون;El Aioun;القالة;El Kala;36;الطارف;El Tarf;3607;36.827222;8.6;44.22
1105;القالة;El Kala;القالة;El Kala;36;الطارف;El Tarf;3605;36.8956;8.4433;280.05
1106;السوارخ;Souarekh;القالة;El Kala;36;الطارف;El Tarf;3609;36.88194444;8.564167;82.17
1107;زريزر;Zerizer;البسباس;Besbes;36;الطارف;El Tarf;3619;36.727222;7.894722;29.99
1108;بوثلجة;Bouteldja;بوثلجة;Bouteldja;36;الطارف;El Tarf;3608;36.85;8.2024232;115.16
1109;الشافية;Chefia;بوثلجة;Bouteldja;36;الطارف;El Tarf;3612;36.611111;8.1632766;191.77
1110;بحيرة الطيور;Lac Des Oiseaux;بوثلجة;Bouteldja;36;الطارف;El Tarf;3611;36.775556;8.1180556;85.8
1111;شحاني;Chihani;الذرعان;Drean;36;الطارف;El Tarf;3614;36.646944;7.775556;201.78
1112;رمل السوق;Raml Souk;القالة;El Kala;36;الطارف;El Tarf;3624;36.786111;8.535556;51.79
1113;عصفور;Asfour;البسباس;Besbes;36;الطارف;El Tarf;3617;36.674167;7.7428056;105.77
1114;الذرعـان;Drean;الذرعان;Drean;36;الطارف;El Tarf;3613;36.68333333;7.75;48.29
1115;تندوف;Tindouf;تندوف;Tindouf;37;تندوف;Tindouf;3701;27.670556;-8.12724;73324.76
1116;أم العسل;Oum El Assel;تندوف;Tindouf;37;تندوف;Tindouf;3702;28.6125;-6.978889;87460.69
1117;خميستي;Khemisti;خميستي;Khemisti;38;تيسمسيلت;Tissemsilt;3811;35.6667;1.95;187.56
1118;ثنية الاحد;Theniet El Had;ثنية الاحد;Theniet El Had;38;تيسمسيلت;Tissemsilt;3803;35.87111;2.01670828;288.24
1119;أولاد بسام;Ouled Bessam;تيسمسيلت;Tissemsilt;38;تيسمسيلت;Tissemsilt;3812;35.686389;1.864167;92.33
1120;سيدي بوتوشنت;Sidi Boutouchent;ثنية الاحد;Theniet El Had;38;تيسمسيلت;Tissemsilt;3815;35.825278;1.95138889;153.14
1121;تيسمسيلت;Tissemsilt;تيسمسيلت;Tissemsilt;38;تيسمسيلت;Tissemsilt;3801;35.60722;1.8108;223.15
1122;سيدي العنتري;Sidi Lantri;لرجام;Lardjem;38;تيسمسيلت;Tissemsilt;3808;35.70139;1.40223;119.32
1123;بني شعيب;Beni Chaib;برج بونعامة;Bordj Bounaama;38;تيسمسيلت;Tissemsilt;3805;35.820278;1.7995306;116.56
1124;بني لحسن;Beni Lahcene;برج بونعامة;Bordj Bounaama;38;تيسمسيلت;Tissemsilt;3822;35.8517;1.624722222;78.89
1125;سيدي عابد;Sidi Abed;عماري;Ammari;38;تيسمسيلت;Tissemsilt;3818;35.745278;1.705;164.72
1126;سيدي سليمان;Sidi Slimane;برج بونعامة;Bordj Bounaama;38;تيسمسيلت;Tissemsilt;3820;35.86;1.833333333;52.51
1127;بوقائد;Boucaid;الأزهرية;Lazharia;38;تيسمسيلت;Tissemsilt;3821;35.890278;1.61978;64.49
